EGC_c_en_buy
0.0011
0.00101
0.00103
0.001
0.001
0.001
0.00102
0.001
0.001
0.0010400000000000001
0.00106
0.0015400000000000001
0.0032400000000000003
0.00394
0.00886
0.0329
0.050320000000000004
0.05944
0.06047
0.05596
0.04957
0.04556
0.05091
0.03655
0.02988
0.020460000000000002
0.02723
0.016550000000000002
0.010339999999999998
0.033310000000000006
0.04549
0.07028
0.07526000000000001
0.07395
0.07361
0.07633
0.07884000000000001
0.07961
0.0818
0.08286
0.08543
0.08456999999999999
0.08004000000000001
0.07364
0.06051
0.04893
0.04206
0.02648
0.01645
0.015210000000000001
0.01458
0.014329999999999999
0.015009999999999999
0.016720000000000002
0.030100000000000002
0.04607
0.0634
0.06583
0.06087
0.058570000000000004
0.05759
0.05749
0.0635
0.07226
0.07911
0.08548
0.08669
0.08379
0.07423
0.06841
0.066
0.05912
0.0583
0.05146
0.041
0.02648
0.036000000000000004
0.05873
0.07365000000000001
0.08602
0.09247
0.0952
0.08948
0.08754
0.08444
0.08696
0.09311
0.09962
0.10521
0.11115000000000001
0.11214
0.10969
0.10139000000000001
0.09490000000000001
0.09219
0.08954000000000001
0.08708
0.08151
0.07801000000000001
0.07386
0.07327
0.07598
0.09163
0.10185
0.10417
0.10047
0.09825
0.09945999999999999
0.09714
0.1015
0.10837999999999999
0.11067
0.11259999999999999
0.11527
0.11277
0.10959999999999999
0.10552
0.0975
0.09592
0.0878
0.08325
0.08120000000000001
0.07712999999999999
0.07401
0.07401
0.07559
0.0761
0.08239
0.08940000000000001
0.09323000000000001
0.0983
0.10077
0.10016
0.09547
0.09344
0.09493000000000001
0.09834000000000001
0.1053
0.10463
0.1
0.09314
0.089
0.08757
0.08087000000000001
0.08508
0.08081999999999999
0.07776000000000001
0.07446
0.07286
0.07308
0.07590000000000001
0.07869
0.08279
0.08586
0.0877
0.08948
0.08966
0.08581
0.08534
0.08901
0.09442
0.10277
0.10585
0.10391
0.1015
0.09431
0.09217
0.08486
0.08345000000000001
0.08209999999999999
0.07367
0.06973
0.078
0.0831
0.0953
0.11114
0.12211
0.11883
0.11078
0.10378
0.09648000000000001
0.09397
0.101
0.10897
0.12193999999999999
0.13121000000000002
0.131
0.12301999999999999
0.11518
0.10378
0.10095
0.09248999999999999
0.08841
0.08724
0.08600000000000001
0.08509
0.08605
0.09043000000000001
0.10799
0.12251000000000001
0.13371
0.12185
0.11315
0.10579999999999999
0.10034
0.10088
0.1113
0.11985
0.12892
0.13869
0.1383
0.13107
0.12061
0.11203
0.10648
0.09743
0.08978
0.08776
0.08773
0.08671
0.08833
0.0916
0.11047
0.12837
0.14229
0.13138999999999998
0.11972
0.11012999999999999
0.10256
0.10808
0.11518
0.1258
0.13661
0.14479
0.14100000000000001
0.13315000000000002
0.121
0.1102
0.10539
0.09654
0.09275
0.08959
0.08825
0.08338
0.08303
0.08991
0.10393000000000001
0.11871
0.142
0.13016
0.11465
0.10748
0.10038
0.1
0.10698
0.11868000000000001
0.13909
0.14958000000000002
0.13858
0.13331
0.12067
0.10819
0.101
0.09712000000000001
0.09149
0.08875
0.08655
0.08601
0.08791
0.09353
0.10704999999999999
0.12225
0.14174
0.13596
0.12301000000000001
0.11573
0.10798
0.10408
0.10554000000000001
0.111
0.121
0.1285
0.127
0.12047
0.11026000000000001
0.10173
0.09714
0.0893
0.091
0.08573
0.083
0.07947
0.076
0.07744
0.08392000000000001
0.0851
0.09251000000000001
0.08828
0.08488
0.07787999999999999
0.0724
0.07238
0.08567
0.09920000000000001
0.10804000000000001
0.10768000000000001
0.10707
0.10526
0.09667
0.0879
0.07262
0.07099
0.07038
0.06828000000000001
0.06762
0.06712
0.06736
0.06841
0.069
0.07344
0.07804000000000001
0.08362
0.08391
0.0833
0.08170000000000001
0.07804000000000001
0.08015000000000001
0.08331999999999999
0.08762
0.09286
0.09868
0.09067
0.08320000000000001
0.08086
0.07787000000000001
0.06923
0.07193000000000001
0.06811
0.06569
0.06304
0.06358
0.07379000000000001
0.09354000000000001
0.11061
0.10438
0.10209
0.09673000000000001
0.09126999999999999
0.08615
0.08627
0.09122
0.09713
0.10415
0.11172
0.11484
0.11387
0.10495
0.09528
0.09279000000000001
0.08897
0.08395999999999999
0.08273
0.08122
0.07933
0.07853
